Date,Energy_Consumption_Wh,Hour,Is_Anomaly
2016-03-26 17:50:00,110,17,False
2016-03-26 18:00:00,100,18,False
2016-03-26 18:10:00,110,18,False
2016-03-26 18:20:00,110,18,False
2016-03-26 18:30:00,100,18,False
2016-03-26 18:40:00,100,18,False
2016-03-26 18:50:00,120,18,False
2016-03-26 19:00:00,240,19,True
2016-03-26 19:10:00,470,19,True
2016-03-26 19:20:00,180,19,True
2016-03-26 19:30:00,100,19,False
2016-03-26 19:40:00,100,19,False
2016-03-26 19:50:00,120,19,False
2016-03-26 20:00:00,450,20,True
2016-03-26 20:10:00,170,20,False
2016-03-26 20:20:00,140,20,False
2016-03-26 20:30:00,150,20,False
2016-03-26 20:40:00,140,20,False
2016-03-26 20:50:00,140,20,False
2016-03-26 21:00:00,120,21,False
2016-03-26 21:10:00,120,21,False
2016-03-26 21:20:00,120,21,False
2016-03-26 21:30:00,120,21,False
2016-03-26 21:40:00,110,21,False
2016-03-26 21:50:00,130,21,False
2016-03-26 22:00:00,470,22,True
2016-03-26 22:10:00,420,22,True
2016-03-26 22:20:00,130,22,False
2016-03-26 22:30:00,110,22,False
2016-03-26 22:40:00,100,22,False
2016-03-26 22:50:00,70,22,False
2016-03-26 23:00:00,50,23,False
2016-03-26 23:10:00,60,23,False
2016-03-26 23:20:00,50,23,False
2016-03-26 23:30:00,60,23,False
2016-03-26 23:40:00,50,23,False
2016-03-26 23:50:00,60,23,False
2016-03-27 00:00:00,60,0,False
2016-03-27 00:10:00,60,0,False
2016-03-27 00:20:00,30,0,False
2016-03-27 00:30:00,30,0,False
2016-03-27 00:40:00,40,0,False
2016-03-27 00:50:00,30,0,False
2016-03-27 01:00:00,70,1,False
2016-03-27 01:10:00,60,1,False
2016-03-27 01:20:00,70,1,False
2016-03-27 01:30:00,60,1,False
2016-03-27 01:40:00,70,1,False
2016-03-27 01:50:00,60,1,False
2016-03-27 02:00:00,60,2,False
2016-03-27 02:10:00,60,2,False
2016-03-27 02:20:00,60,2,False
2016-03-27 02:30:00,60,2,False
2016-03-27 02:40:00,60,2,False
2016-03-27 02:50:00,70,2,False
2016-03-27 03:00:00,60,3,False
2016-03-27 03:10:00,70,3,False
2016-03-27 03:20:00,60,3,False
2016-03-27 03:30:00,60,3,False
2016-03-27 03:40:00,60,3,False
2016-03-27 03:50:00,60,3,False
2016-03-27 04:00:00,60,4,False
2016-03-27 04:10:00,50,4,False
2016-03-27 04:20:00,70,4,False
2016-03-27 04:30:00,60,4,False
2016-03-27 04:40:00,60,4,False
2016-03-27 04:50:00,70,4,False
2016-03-27 05:00:00,60,5,False
2016-03-27 05:10:00,60,5,False
2016-03-27 05:20:00,50,5,False
2016-03-27 05:30:00,50,5,False
2016-03-27 05:40:00,60,5,False
2016-03-27 05:50:00,50,5,False
2016-03-27 06:00:00,60,6,False
2016-03-27 06:10:00,60,6,False
2016-03-27 06:20:00,60,6,False
2016-03-27 06:30:00,70,6,False
2016-03-27 06:40:00,60,6,False
2016-03-27 06:50:00,60,6,False
2016-03-27 07:00:00,50,7,False
2016-03-27 07:10:00,50,7,False
2016-03-27 07:20:00,60,7,False
2016-03-27 07:30:00,50,7,False
2016-03-27 07:40:00,60,7,False
2016-03-27 07:50:00,50,7,False
2016-03-27 08:00:00,40,8,False
2016-03-27 08:10:00,40,8,False
2016-03-27 08:20:00,40,8,False
2016-03-27 08:30:00,40,8,False
2016-03-27 08:40:00,100,8,False
2016-03-27 08:50:00,60,8,False
2016-03-27 09:00:00,50,9,False
2016-03-27 09:10:00,80,9,False
2016-03-27 09:20:00,100,9,False
2016-03-27 09:30:00,80,9,False
2016-03-27 09:40:00,80,9,False
2016-03-27 09:50:00,100,9,False
2016-03-27 10:00:00,80,10,False
2016-03-27 10:10:00,110,10,False
2016-03-27 10:20:00,80,10,False
2016-03-27 10:30:00,90,10,False
2016-03-27 10:40:00,110,10,False
2016-03-27 10:50:00,100,10,False
2016-03-27 11:00:00,100,11,False
2016-03-27 11:10:00,80,11,False
2016-03-27 11:20:00,80,11,False
2016-03-27 11:30:00,70,11,False
2016-03-27 11:40:00,70,11,False
2016-03-27 11:50:00,70,11,False
2016-03-27 12:00:00,60,12,False
2016-03-27 12:10:00,70,12,False
2016-03-27 12:20:00,70,12,False
2016-03-27 12:30:00,80,12,False
2016-03-27 12:40:00,80,12,False
2016-03-27 12:50:00,70,12,False
2016-03-27 13:00:00,80,13,False
2016-03-27 13:10:00,60,13,False
2016-03-27 13:20:00,70,13,False
2016-03-27 13:30:00,70,13,False
2016-03-27 13:40:00,60,13,False
2016-03-27 13:50:00,70,13,False
2016-03-27 14:00:00,60,14,False
2016-03-27 14:10:00,50,14,False
2016-03-27 14:20:00,50,14,False
2016-03-27 14:30:00,60,14,False
2016-03-27 14:40:00,70,14,False
2016-03-27 14:50:00,70,14,False
2016-03-27 15:00:00,70,15,False
2016-03-27 15:10:00,70,15,False
2016-03-27 15:20:00,60,15,False
2016-03-27 15:30:00,70,15,False
2016-03-27 15:40:00,60,15,False
2016-03-27 15:50:00,80,15,False
2016-03-27 16:00:00,70,16,False
2016-03-27 16:10:00,60,16,False
2016-03-27 16:20:00,80,16,False
2016-03-27 16:30:00,60,16,False
2016-03-27 16:40:00,70,16,False
2016-03-27 16:50:00,60,16,False
2016-03-27 17:00:00,70,17,False
2016-03-27 17:10:00,60,17,False
2016-03-27 17:20:00,60,17,False
2016-03-27 17:30:00,80,17,False
2016-03-27 17:40:00,120,17,False
2016-03-27 17:50:00,140,17,False
2016-03-27 18:00:00,140,18,False
2016-03-27 18:10:00,160,18,False
2016-03-27 18:20:00,180,18,True
2016-03-27 18:30:00,160,18,False
2016-03-27 18:40:00,160,18,False
2016-03-27 18:50:00,140,18,False
2016-03-27 19:00:00,120,19,False
2016-03-27 19:10:00,110,19,False
2016-03-27 19:20:00,90,19,False
2016-03-27 19:30:00,90,19,False
2016-03-27 19:40:00,80,19,False
2016-03-27 19:50:00,80,19,False
2016-03-27 20:00:00,80,20,False
2016-03-27 20:10:00,80,20,False
2016-03-27 20:20:00,70,20,False
2016-03-27 20:30:00,70,20,False
2016-03-27 20:40:00,60,20,False
2016-03-27 20:50:00,80,20,False
2016-03-27 21:00:00,100,21,False
2016-03-27 21:10:00,90,21,False
2016-03-27 21:20:00,90,21,False
2016-03-27 21:30:00,80,21,False
2016-03-27 21:40:00,90,21,False
2016-03-27 21:50:00,70,21,False
2016-03-27 22:00:00,80,22,False
2016-03-27 22:10:00,90,22,False
2016-03-27 22:20:00,90,22,False
2016-03-27 22:30:00,80,22,False
2016-03-27 22:40:00,80,22,False
2016-03-27 22:50:00,90,22,False
2016-03-27 23:00:00,70,23,False
2016-03-27 23:10:00,80,23,False
2016-03-27 23:20:00,60,23,False
2016-03-27 23:30:00,50,23,False
2016-03-27 23:40:00,60,23,False
2016-03-27 23:50:00,60,23,False
2016-03-28 00:00:00,60,0,False
2016-03-28 00:10:00,70,0,False
2016-03-28 00:20:00,60,0,False
2016-03-28 00:30:00,60,0,False
2016-03-28 00:40:00,50,0,False
2016-03-28 00:50:00,60,0,False
2016-03-28 01:00:00,50,1,False
2016-03-28 01:10:00,60,1,False
2016-03-28 01:20:00,60,1,False
2016-03-28 01:30:00,70,1,False
2016-03-28 01:40:00,60,1,False
2016-03-28 01:50:00,60,1,False
2016-03-28 02:00:00,70,2,False
2016-03-28 02:10:00,60,2,False
2016-03-28 02:20:00,60,2,False
2016-03-28 02:30:00,50,2,False
2016-03-28 02:40:00,60,2,False
2016-03-28 02:50:00,60,2,False
2016-03-28 03:00:00,60,3,False
2016-03-28 03:10:00,70,3,False
2016-03-28 03:20:00,50,3,False
2016-03-28 03:30:00,70,3,False
2016-03-28 03:40:00,60,3,False
2016-03-28 03:50:00,60,3,False
2016-03-28 04:00:00,50,4,False
2016-03-28 04:10:00,60,4,False
2016-03-28 04:20:00,60,4,False
2016-03-28 04:30:00,50,4,False
2016-03-28 04:40:00,70,4,False
2016-03-28 04:50:00,60,4,False
2016-03-28 05:00:00,60,5,False
2016-03-28 05:10:00,60,5,False
2016-03-28 05:20:00,60,5,False
2016-03-28 05:30:00,50,5,False
2016-03-28 05:40:00,60,5,False
2016-03-28 05:50:00,50,5,False
2016-03-28 06:00:00,60,6,False
2016-03-28 06:10:00,50,6,False
2016-03-28 06:20:00,40,6,False
2016-03-28 06:30:00,50,6,False
2016-03-28 06:40:00,40,6,False
2016-03-28 06:50:00,60,6,False
2016-03-28 07:00:00,70,7,False
2016-03-28 07:10:00,50,7,False
2016-03-28 07:20:00,60,7,False
2016-03-28 07:30:00,70,7,False
2016-03-28 07:40:00,60,7,False
2016-03-28 07:50:00,70,7,False
2016-03-28 08:00:00,70,8,False
2016-03-28 08:10:00,120,8,False
2016-03-28 08:20:00,60,8,False
2016-03-28 08:30:00,70,8,False
2016-03-28 08:40:00,60,8,False
2016-03-28 08:50:00,60,8,False
2016-03-28 09:00:00,90,9,False
2016-03-28 09:10:00,60,9,False
2016-03-28 09:20:00,60,9,False
2016-03-28 09:30:00,60,9,False
2016-03-28 09:40:00,140,9,False
2016-03-28 09:50:00,110,9,False
2016-03-28 10:00:00,100,10,False
2016-03-28 10:10:00,90,10,False
2016-03-28 10:20:00,110,10,False
2016-03-28 10:30:00,90,10,False
2016-03-28 10:40:00,230,10,True
2016-03-28 10:50:00,210,10,True
2016-03-28 11:00:00,170,11,False
2016-03-28 11:10:00,380,11,True
2016-03-28 11:20:00,210,11,True
2016-03-28 11:30:00,150,11,False
2016-03-28 11:40:00,100,11,False
2016-03-28 11:50:00,270,11,True
2016-03-28 12:00:00,130,12,False
2016-03-28 12:10:00,100,12,False
2016-03-28 12:20:00,130,12,False
2016-03-28 12:30:00,100,12,False
2016-03-28 12:40:00,100,12,False
2016-03-28 12:50:00,100,12,False
2016-03-28 13:00:00,70,13,False
2016-03-28 13:10:00,80,13,False
2016-03-28 13:20:00,80,13,False
2016-03-28 13:30:00,440,13,True
2016-03-28 13:40:00,430,13,True
2016-03-28 13:50:00,320,13,True
2016-03-28 14:00:00,300,14,True
2016-03-28 14:10:00,270,14,True
2016-03-28 14:20:00,290,14,True
2016-03-28 14:30:00,280,14,True
2016-03-28 14:40:00,250,14,True
2016-03-28 14:50:00,190,14,True
2016-03-28 15:00:00,100,15,False
2016-03-28 15:10:00,90,15,False
2016-03-28 15:20:00,80,15,False
2016-03-28 15:30:00,80,15,False
2016-03-28 15:40:00,400,15,True
2016-03-28 15:50:00,660,15,True
2016-03-28 16:00:00,310,16,True
2016-03-28 16:10:00,110,16,False
2016-03-28 16:20:00,110,16,False
2016-03-28 16:30:00,100,16,False
2016-03-28 16:40:00,100,16,False
2016-03-28 16:50:00,100,16,False
2016-03-28 17:00:00,100,17,False
2016-03-28 17:10:00,110,17,False
2016-03-28 17:20:00,140,17,False
2016-03-28 17:30:00,620,17,True
2016-03-28 17:40:00,580,17,True
2016-03-28 17:50:00,350,17,True
2016-03-28 18:00:00,100,18,False
2016-03-28 18:10:00,130,18,False
2016-03-28 18:20:00,240,18,True
2016-03-28 18:30:00,250,18,True
2016-03-28 18:40:00,330,18,True
2016-03-28 18:50:00,260,18,True
2016-03-28 19:00:00,120,19,False
2016-03-28 19:10:00,500,19,True
2016-03-28 19:20:00,110,19,False
2016-03-28 19:30:00,120,19,False
2016-03-28 19:40:00,120,19,False
2016-03-28 19:50:00,110,19,False
2016-03-28 20:00:00,110,20,False
2016-03-28 20:10:00,420,20,True
2016-03-28 20:20:00,330,20,True
2016-03-28 20:30:00,100,20,False
2016-03-28 20:40:00,100,20,False
2016-03-28 20:50:00,90,20,False
2016-03-28 21:00:00,80,21,False
2016-03-28 21:10:00,70,21,False
2016-03-28 21:20:00,80,21,False
2016-03-28 21:30:00,90,21,False
2016-03-28 21:40:00,90,21,False
2016-03-28 21:50:00,80,21,False
2016-03-28 22:00:00,80,22,False
2016-03-28 22:10:00,50,22,False
2016-03-28 22:20:00,60,22,False
2016-03-28 22:30:00,50,22,False
2016-03-28 22:40:00,50,22,False
2016-03-28 22:50:00,50,22,False
2016-03-28 23:00:00,40,23,False
2016-03-28 23:10:00,40,23,False
2016-03-28 23:20:00,40,23,False
2016-03-28 23:30:00,40,23,False
2016-03-28 23:40:00,50,23,False
2016-03-28 23:50:00,60,23,False
2016-03-29 00:00:00,50,0,False
2016-03-29 00:10:00,60,0,False
2016-03-29 00:20:00,50,0,False
2016-03-29 00:30:00,50,0,False
2016-03-29 00:40:00,70,0,False
2016-03-29 00:50:00,60,0,False
2016-03-29 01:00:00,70,1,False
2016-03-29 01:10:00,50,1,False
2016-03-29 01:20:00,70,1,False
2016-03-29 01:30:00,50,1,False
2016-03-29 01:40:00,60,1,False
2016-03-29 01:50:00,50,1,False
2016-03-29 02:00:00,50,2,False
2016-03-29 02:10:00,60,2,False
2016-03-29 02:20:00,60,2,False
2016-03-29 02:30:00,60,2,False
2016-03-29 02:40:00,60,2,False
2016-03-29 02:50:00,70,2,False
2016-03-29 03:00:00,60,3,False
2016-03-29 03:10:00,60,3,False
2016-03-29 03:20:00,40,3,False
2016-03-29 03:30:00,60,3,False
2016-03-29 03:40:00,50,3,False
2016-03-29 03:50:00,50,3,False
2016-03-29 04:00:00,70,4,False
2016-03-29 04:10:00,50,4,False
2016-03-29 04:20:00,70,4,False
2016-03-29 04:30:00,50,4,False
2016-03-29 04:40:00,70,4,False
2016-03-29 04:50:00,60,4,False
2016-03-29 05:00:00,80,5,False
2016-03-29 05:10:00,60,5,False
2016-03-29 05:20:00,50,5,False
2016-03-29 05:30:00,60,5,False
2016-03-29 05:40:00,50,5,False
2016-03-29 05:50:00,60,5,False
2016-03-29 06:00:00,40,6,False
2016-03-29 06:10:00,30,6,False
2016-03-29 06:20:00,40,6,False
2016-03-29 06:30:00,40,6,False
2016-03-29 06:40:00,60,6,False
2016-03-29 06:50:00,60,6,False
2016-03-29 07:00:00,70,7,False
2016-03-29 07:10:00,50,7,False
2016-03-29 07:20:00,70,7,False
2016-03-29 07:30:00,60,7,False
2016-03-29 07:40:00,60,7,False
2016-03-29 07:50:00,60,7,False
2016-03-29 08:00:00,60,8,False
2016-03-29 08:10:00,50,8,False
2016-03-29 08:20:00,70,8,False
2016-03-29 08:30:00,80,8,False
2016-03-29 08:40:00,80,8,False
2016-03-29 08:50:00,90,8,False
2016-03-29 09:00:00,100,9,False
2016-03-29 09:10:00,100,9,False
2016-03-29 09:20:00,100,9,False
2016-03-29 09:30:00,70,9,False
2016-03-29 09:40:00,80,9,False
2016-03-29 09:50:00,70,9,False
2016-03-29 10:00:00,80,10,False
2016-03-29 10:10:00,80,10,False
2016-03-29 10:20:00,80,10,False
2016-03-29 10:30:00,90,10,False
2016-03-29 10:40:00,80,10,False
2016-03-29 10:50:00,80,10,False
2016-03-29 11:00:00,60,11,False
2016-03-29 11:10:00,50,11,False
2016-03-29 11:20:00,60,11,False
2016-03-29 11:30:00,50,11,False
2016-03-29 11:40:00,70,11,False
2016-03-29 11:50:00,80,11,False
2016-03-29 12:00:00,90,12,False
2016-03-29 12:10:00,160,12,False
2016-03-29 12:20:00,90,12,False
2016-03-29 12:30:00,120,12,False
2016-03-29 12:40:00,80,12,False
2016-03-29 12:50:00,80,12,False
2016-03-29 13:00:00,90,13,False
2016-03-29 13:10:00,100,13,False
2016-03-29 13:20:00,110,13,False
2016-03-29 13:30:00,130,13,False
2016-03-29 13:40:00,120,13,False
2016-03-29 13:50:00,120,13,False
2016-03-29 14:00:00,100,14,False
2016-03-29 14:10:00,120,14,False
2016-03-29 14:20:00,110,14,False
2016-03-29 14:30:00,110,14,False
2016-03-29 14:40:00,110,14,False
2016-03-29 14:50:00,100,14,False
2016-03-29 15:00:00,110,15,False
2016-03-29 15:10:00,110,15,False
2016-03-29 15:20:00,110,15,False
2016-03-29 15:30:00,110,15,False
2016-03-29 15:40:00,110,15,False
2016-03-29 15:50:00,100,15,False
2016-03-29 16:00:00,110,16,False
2016-03-29 16:10:00,110,16,False
2016-03-29 16:20:00,90,16,False
2016-03-29 16:30:00,90,16,False
2016-03-29 16:40:00,70,16,False
2016-03-29 16:50:00,260,16,True
2016-03-29 17:00:00,390,17,True
2016-03-29 17:10:00,320,17,True
2016-03-29 17:20:00,100,17,False
2016-03-29 17:30:00,350,17,True
2016-03-29 17:40:00,480,17,True
2016-03-29 17:50:00,120,17,False
2016-03-29 18:00:00,100,18,False
2016-03-29 18:10:00,100,18,False
2016-03-29 18:20:00,120,18,False
2016-03-29 18:30:00,110,18,False
2016-03-29 18:40:00,110,18,False
2016-03-29 18:50:00,110,18,False
2016-03-29 19:00:00,110,19,False
2016-03-29 19:10:00,120,19,False
2016-03-29 19:20:00,130,19,False
2016-03-29 19:30:00,140,19,False
2016-03-29 19:40:00,130,19,False
2016-03-29 19:50:00,140,19,False
2016-03-29 20:00:00,140,20,False
2016-03-29 20:10:00,140,20,False
2016-03-29 20:20:00,130,20,False
2016-03-29 20:30:00,130,20,False
2016-03-29 20:40:00,120,20,False
2016-03-29 20:50:00,130,20,False
2016-03-29 21:00:00,100,21,False
2016-03-29 21:10:00,90,21,False
2016-03-29 21:20:00,100,21,False
2016-03-29 21:30:00,90,21,False
2016-03-29 21:40:00,80,21,False
2016-03-29 21:50:00,80,21,False
2016-03-29 22:00:00,90,22,False
2016-03-29 22:10:00,60,22,False
2016-03-29 22:20:00,60,22,False
2016-03-29 22:30:00,50,22,False
2016-03-29 22:40:00,60,22,False
2016-03-29 22:50:00,50,22,False
2016-03-29 23:00:00,60,23,False
2016-03-29 23:10:00,80,23,False
2016-03-29 23:20:00,70,23,False
2016-03-29 23:30:00,70,23,False
2016-03-29 23:40:00,70,23,False
2016-03-29 23:50:00,70,23,False
2016-03-30 00:00:00,60,0,False
2016-03-30 00:10:00,70,0,False
2016-03-30 00:20:00,60,0,False
2016-03-30 00:30:00,70,0,False
2016-03-30 00:40:00,70,0,False
2016-03-30 00:50:00,60,0,False
2016-03-30 01:00:00,60,1,False
2016-03-30 01:10:00,60,1,False
2016-03-30 01:20:00,60,1,False
2016-03-30 01:30:00,50,1,False
2016-03-30 01:40:00,60,1,False
2016-03-30 01:50:00,50,1,False
2016-03-30 02:00:00,60,2,False
2016-03-30 02:10:00,70,2,False
2016-03-30 02:20:00,60,2,False
2016-03-30 02:30:00,70,2,False
2016-03-30 02:40:00,50,2,False
2016-03-30 02:50:00,60,2,False
2016-03-30 03:00:00,50,3,False
2016-03-30 03:10:00,60,3,False
2016-03-30 03:20:00,50,3,False
2016-03-30 03:30:00,70,3,False
2016-03-30 03:40:00,50,3,False
2016-03-30 03:50:00,70,3,False
2016-03-30 04:00:00,60,4,False
2016-03-30 04:10:00,60,4,False
2016-03-30 04:20:00,60,4,False
2016-03-30 04:30:00,50,4,False
2016-03-30 04:40:00,60,4,False
2016-03-30 04:50:00,50,4,False
2016-03-30 05:00:00,60,5,False
2016-03-30 05:10:00,80,5,False
2016-03-30 05:20:00,40,5,False
2016-03-30 05:30:00,40,5,False
2016-03-30 05:40:00,50,5,False
2016-03-30 05:50:00,50,5,False
2016-03-30 06:00:00,50,6,False
2016-03-30 06:10:00,60,6,False
2016-03-30 06:20:00,60,6,False
2016-03-30 06:30:00,60,6,False
2016-03-30 06:40:00,70,6,False
2016-03-30 06:50:00,70,6,False
2016-03-30 07:00:00,70,7,False
2016-03-30 07:10:00,50,7,False
2016-03-30 07:20:00,60,7,False
2016-03-30 07:30:00,50,7,False
2016-03-30 07:40:00,60,7,False
2016-03-30 07:50:00,60,7,False
2016-03-30 08:00:00,50,8,False
2016-03-30 08:10:00,110,8,False
2016-03-30 08:20:00,70,8,False
2016-03-30 08:30:00,80,8,False
2016-03-30 08:40:00,90,8,False
2016-03-30 08:50:00,100,8,False
2016-03-30 09:00:00,80,9,False
2016-03-30 09:10:00,80,9,False
2016-03-30 09:20:00,80,9,False
2016-03-30 09:30:00,50,9,False
2016-03-30 09:40:00,90,9,False
2016-03-30 09:50:00,120,9,False
2016-03-30 10:00:00,90,10,False
2016-03-30 10:10:00,110,10,False
2016-03-30 10:20:00,70,10,False
2016-03-30 10:30:00,110,10,False
2016-03-30 10:40:00,110,10,False
2016-03-30 10:50:00,100,10,False
2016-03-30 11:00:00,90,11,False
2016-03-30 11:10:00,100,11,False
2016-03-30 11:20:00,100,11,False
2016-03-30 11:30:00,110,11,False
2016-03-30 11:40:00,100,11,False
2016-03-30 11:50:00,100,11,False
2016-03-30 12:00:00,170,12,False
2016-03-30 12:10:00,90,12,False
2016-03-30 12:20:00,70,12,False
2016-03-30 12:30:00,80,12,False
2016-03-30 12:40:00,110,12,False
2016-03-30 12:50:00,110,12,False
2016-03-30 13:00:00,110,13,False
2016-03-30 13:10:00,100,13,False
2016-03-30 13:20:00,100,13,False
2016-03-30 13:30:00,100,13,False
2016-03-30 13:40:00,100,13,False
2016-03-30 13:50:00,80,13,False
2016-03-30 14:00:00,80,14,False
2016-03-30 14:10:00,80,14,False
2016-03-30 14:20:00,80,14,False
2016-03-30 14:30:00,110,14,False
2016-03-30 14:40:00,90,14,False
2016-03-30 14:50:00,90,14,False
2016-03-30 15:00:00,80,15,False
2016-03-30 15:10:00,90,15,False
2016-03-30 15:20:00,80,15,False
2016-03-30 15:30:00,90,15,False
2016-03-30 15:40:00,90,15,False
2016-03-30 15:50:00,100,15,False
2016-03-30 16:00:00,80,16,False
2016-03-30 16:10:00,60,16,False
2016-03-30 16:20:00,60,16,False
2016-03-30 16:30:00,60,16,False
2016-03-30 16:40:00,50,16,False
2016-03-30 16:50:00,60,16,False
2016-03-30 17:00:00,70,17,False
2016-03-30 17:10:00,90,17,False
2016-03-30 17:20:00,80,17,False
2016-03-30 17:30:00,90,17,False
2016-03-30 17:40:00,90,17,False
2016-03-30 17:50:00,100,17,False
2016-03-30 18:00:00,90,18,False
2016-03-30 18:10:00,90,18,False
2016-03-30 18:20:00,120,18,False
2016-03-30 18:30:00,440,18,True
2016-03-30 18:40:00,220,18,True
2016-03-30 18:50:00,210,18,True
2016-03-30 19:00:00,330,19,True
2016-03-30 19:10:00,220,19,True
2016-03-30 19:20:00,120,19,False
2016-03-30 19:30:00,90,19,False
2016-03-30 19:40:00,100,19,False
2016-03-30 19:50:00,110,19,False
2016-03-30 20:00:00,100,20,False
2016-03-30 20:10:00,360,20,True
2016-03-30 20:20:00,400,20,True
2016-03-30 20:30:00,100,20,False
2016-03-30 20:40:00,120,20,False
2016-03-30 20:50:00,100,20,False
2016-03-30 21:00:00,120,21,False
2016-03-30 21:10:00,70,21,False
2016-03-30 21:20:00,50,21,False
2016-03-30 21:30:00,60,21,False
2016-03-30 21:40:00,60,21,False
2016-03-30 21:50:00,50,21,False
2016-03-30 22:00:00,70,22,False
2016-03-30 22:10:00,60,22,False
2016-03-30 22:20:00,60,22,False
2016-03-30 22:30:00,70,22,False
2016-03-30 22:40:00,50,22,False
2016-03-30 22:50:00,60,22,False
2016-03-30 23:00:00,60,23,False
2016-03-30 23:10:00,60,23,False
2016-03-30 23:20:00,60,23,False
2016-03-30 23:30:00,60,23,False
2016-03-30 23:40:00,50,23,False
2016-03-30 23:50:00,50,23,False
2016-03-31 00:00:00,30,0,False
2016-03-31 00:10:00,30,0,False
2016-03-31 00:20:00,20,0,False
2016-03-31 00:30:00,40,0,False
2016-03-31 00:40:00,50,0,False
2016-03-31 00:50:00,60,0,False
2016-03-31 01:00:00,50,1,False
2016-03-31 01:10:00,60,1,False
2016-03-31 01:20:00,50,1,False
2016-03-31 01:30:00,50,1,False
2016-03-31 01:40:00,50,1,False
2016-03-31 01:50:00,50,1,False
2016-03-31 02:00:00,60,2,False
2016-03-31 02:10:00,50,2,False
2016-03-31 02:20:00,60,2,False
2016-03-31 02:30:00,50,2,False
2016-03-31 02:40:00,50,2,False
2016-03-31 02:50:00,50,2,False
2016-03-31 03:00:00,50,3,False
2016-03-31 03:10:00,50,3,False
2016-03-31 03:20:00,50,3,False
2016-03-31 03:30:00,70,3,False
2016-03-31 03:40:00,50,3,False
2016-03-31 03:50:00,60,3,False
2016-03-31 04:00:00,50,4,False
2016-03-31 04:10:00,50,4,False
2016-03-31 04:20:00,50,4,False
2016-03-31 04:30:00,40,4,False
2016-03-31 04:40:00,50,4,False
2016-03-31 04:50:00,50,4,False
2016-03-31 05:00:00,90,5,False
2016-03-31 05:10:00,60,5,False
2016-03-31 05:20:00,50,5,False
2016-03-31 05:30:00,20,5,False
2016-03-31 05:40:00,40,5,False
2016-03-31 05:50:00,30,5,False
2016-03-31 06:00:00,50,6,False
2016-03-31 06:10:00,50,6,False
2016-03-31 06:20:00,50,6,False
2016-03-31 06:30:00,60,6,False
2016-03-31 06:40:00,60,6,False
2016-03-31 06:50:00,60,6,False
2016-03-31 07:00:00,80,7,False
2016-03-31 07:10:00,60,7,False
2016-03-31 07:20:00,40,7,False
2016-03-31 07:30:00,50,7,False
2016-03-31 07:40:00,50,7,False
2016-03-31 07:50:00,70,7,False
2016-03-31 08:00:00,80,8,False
2016-03-31 08:10:00,70,8,False
2016-03-31 08:20:00,70,8,False
2016-03-31 08:30:00,50,8,False
2016-03-31 08:40:00,50,8,False
2016-03-31 08:50:00,70,8,False
2016-03-31 09:00:00,60,9,False
2016-03-31 09:10:00,50,9,False
2016-03-31 09:20:00,50,9,False
2016-03-31 09:30:00,100,9,False
2016-03-31 09:40:00,80,9,False
2016-03-31 09:50:00,90,9,False
2016-03-31 10:00:00,90,10,False
2016-03-31 10:10:00,90,10,False
2016-03-31 10:20:00,90,10,False
2016-03-31 10:30:00,90,10,False
2016-03-31 10:40:00,80,10,False
2016-03-31 10:50:00,80,10,False
2016-03-31 11:00:00,100,11,False
2016-03-31 11:10:00,90,11,False
2016-03-31 11:20:00,80,11,False
2016-03-31 11:30:00,100,11,False
2016-03-31 11:40:00,90,11,False
2016-03-31 11:50:00,100,11,False
2016-03-31 12:00:00,90,12,False
2016-03-31 12:10:00,100,12,False
2016-03-31 12:20:00,90,12,False
2016-03-31 12:30:00,100,12,False
2016-03-31 12:40:00,100,12,False
2016-03-31 12:50:00,150,12,False
2016-03-31 13:00:00,140,13,False
2016-03-31 13:10:00,90,13,False
2016-03-31 13:20:00,80,13,False
2016-03-31 13:30:00,90,13,False
2016-03-31 13:40:00,80,13,False
2016-03-31 13:50:00,100,13,False
2016-03-31 14:00:00,110,14,False
2016-03-31 14:10:00,110,14,False
2016-03-31 14:20:00,120,14,False
2016-03-31 14:30:00,110,14,False
2016-03-31 14:40:00,80,14,False
2016-03-31 14:50:00,110,14,False
2016-03-31 15:00:00,90,15,False
2016-03-31 15:10:00,110,15,False
2016-03-31 15:20:00,100,15,False
2016-03-31 15:30:00,110,15,False
2016-03-31 15:40:00,110,15,False
2016-03-31 15:50:00,100,15,False
2016-03-31 16:00:00,90,16,False
2016-03-31 16:10:00,90,16,False
2016-03-31 16:20:00,90,16,False
2016-03-31 16:30:00,80,16,False
2016-03-31 16:40:00,100,16,False
2016-03-31 16:50:00,90,16,False
2016-03-31 17:00:00,80,17,False
2016-03-31 17:10:00,70,17,False
2016-03-31 17:20:00,90,17,False
2016-03-31 17:30:00,430,17,True
2016-03-31 17:40:00,440,17,True
2016-03-31 17:50:00,110,17,False
2016-03-31 18:00:00,90,18,False
2016-03-31 18:10:00,90,18,False
2016-03-31 18:20:00,110,18,False
2016-03-31 18:30:00,90,18,False
2016-03-31 18:40:00,120,18,False
2016-03-31 18:50:00,100,18,False
2016-03-31 19:00:00,100,19,False
2016-03-31 19:10:00,90,19,False
2016-03-31 19:20:00,120,19,False
2016-03-31 19:30:00,110,19,False
2016-03-31 19:40:00,120,19,False
2016-03-31 19:50:00,120,19,False
2016-03-31 20:00:00,120,20,False
2016-03-31 20:10:00,140,20,False
